case_id,tau,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_pre,curve_mae_pre,curve_rmse_pre,curve_bias_post,curve_mae_post,curve_rmse_post,post_minus_pre_rmse,post_minus_pre_mae,true_beta,true_gamma,true_R0,rho0,eta,severity
82,29,0.44,0.94,-0.00028791604097932577,0.016524814576841892,0.020081477927761843,-0.007891251633329124,0.014963581427482182,0.0188693348519246,0.01021192834845611,0.018680803211671964,0.02164407502043179,0.002774740168507192,0.0037172217841897823,0.35443255565821696,0.14227577120153512,2.4911659424861563,1.0,0.9352922588927336,mild
83,16,0.48,0.9,0.006713584568351507,0.021000801846385003,0.02472170653125886,-0.002196393848862499,0.022490843024570495,0.02580016772325614,0.010906515588216922,0.020299605997827125,0.024197569286114124,-0.0016025984371420172,-0.00219123702674337,0.9964725178920308,0.09594545894258602,10.385822621249039,1.0,0.9501445410076663,mild
84,16,0.64,0.94,0.00048194674542173743,0.015977890805806964,0.019748103305141217,0.006718073032971006,0.0133374342622119,0.015501260389419506,-0.0024527009193073303,0.017220458591028172,0.021457724530530953,0.005956464141111447,0.0038830243288162716,0.3758145203548896,0.24870492828397017,1.5110859400654348,1.0,0.8556835348096989,mild
85,27,0.74,0.98,0.003404398737475276,0.01625503591261804,0.01918429237507013,0.00024016420529396446,0.014656179532822635,0.016575981827664635,0.007118934927427251,0.0181319542715083,0.021852517525576907,0.005276535697912272,0.0034757747386856656,0.16854131707186445,0.11616046466180976,1.450935286481133,1.0,0.9114071296038215,mild
86,22,0.66,0.98,0.012605956303596032,0.020981655730574856,0.025149816916248898,-0.0002880235710604624,0.013202651911838488,0.016544302670181883,0.022736940490826134,0.027093730159582004,0.03023949500446692,0.013695192334285039,0.013891078247743516,0.13107567203730966,0.06945224668816313,1.8872776373359441,1.0,0.8689353283252077,mild
87,22,0.62,0.98,-0.003648281554924324,0.01154407209600322,0.01546950995250772,-0.0016748905393548987,0.017254352040419526,0.020454365129306207,-0.005198803067157444,0.007057423568247552,0.009929939839393465,-0.010524425289912742,-0.010196928472171974,0.9035209903524268,0.4543163867006649,1.9887484070604944,1.0,0.9953713676124535,mild
88,11,0.62,0.98,0.0003034995822235942,0.013628891999833286,0.01773884925723546,-0.007090562044388868,0.012230848914689639,0.01642122902091908,0.002389004143575827,0.014023211844360981,0.018093145224453853,0.0016719162035347714,0.0017923629296713421,0.8302389006338606,0.12944042218647722,6.414062057351638,1.0,0.9961742430645572,mild
89,29,0.74,0.94,-0.005283060948131606,0.009386193013051524,0.014503565882002934,-0.0066375491040726676,0.012020915590130306,0.01707105875458396,-0.003412577304212997,0.005747766597085588,0.009919823350982623,-0.007151235403601339,-0.006273148993044718,0.8118189496487588,0.32475645009273013,2.499777754735754,1.0,0.8628649203675897,mild
90,17,0.54,0.94,-0.006013587084598839,0.012905759650748224,0.016736688850006932,-0.006590942003052025,0.009520513635567007,0.012531855702472356,-0.005716161823577501,0.014649674264629457,0.01853418770500866,0.006002332002536304,0.00512916062906245,0.7023474667971458,0.3470805053169301,2.023586620504111,1.0,0.8830223794353377,mild
91,12,0.78,0.98,-0.004776828761096113,0.010121543257846498,0.01368040736183109,-0.0018370509108838935,0.01206081909670805,0.015062304063446415,-0.005705179661163129,0.009509140361363902,0.013214028863778733,-0.0018482751996676816,-0.0025516787353441484,0.2293333784566527,0.48593831193401704,0.47193928287710857,1.0,0.9215505045015505,mild
92,17,0.8,1.0,-0.002598938090959564,0.00827527149580419,0.011351772312206168,-0.0024758120313944187,0.008205719730433296,0.010723815031998709,-0.0026623666670991843,0.00831110119311647,0.01166207682154019,0.0009382617895414818,0.00010538146268317464,0.22944941094604493,0.3348448743118758,0.6852409236294144,1.0,0.8997210863748694,mild
93,10,0.86,1.0,-0.0022774936499627076,0.008364398144985899,0.010687337796625734,0.0013219662941992283,0.010061451373621822,0.011963731439535719,-0.0031773586360031914,0.007940134837826917,0.010343658394622639,-0.0016200730449130799,-0.002121316535794905,0.195419394376214,0.34013078539132113,0.5745419196659415,1.0,0.9911003706287898,mild
94,16,0.84,0.98,-0.003550092963123461,0.007866830540442606,0.010180190202827344,-0.003579709074983839,0.009150499630777631,0.011094462931876827,-0.003536155969306813,0.0072627509685202415,0.009720233452077995,-0.001374229479798832,-0.0018877486622573894,0.41703087506843584,0.44646928428482907,0.9340639765094955,1.0,0.9941356490475299,mild
95,19,0.46,0.9,-0.0006099930242635309,0.018218656650278716,0.021736819398174952,-0.0016007422665624243,0.02051484351977706,0.024241347991618197,-2.7596176932415653e-06,0.016811316310908767,0.020047725139132083,-0.004193622852486114,-0.0037035272088682923,0.7873850828812765,0.13218246337319783,5.956804426153036,1.0,0.8574008671112329,mild
96,23,0.66,1.0,-0.007519258998800069,0.013346390139777214,0.01655339220817392,-0.006896305657194361,0.013038894718350924,0.015619039633479513,-0.008049922956464192,0.013608330683955163,0.01730958683335674,0.0016905471998772265,0.000569435965604239,0.19073219175712416,0.17275144807648693,1.1040844744333265,1.0,0.9421729299478305,mild
97,29,0.64,0.98,-0.006008314150385559,0.014433756438083947,0.01872075586504064,-0.008023323908705136,0.014967330892024368,0.02005958571378696,-0.0032256816269918566,0.013696915525499554,0.016696324968699036,-0.0033632607450879252,-0.0012704153665248144,0.5225900544336702,0.38254769385256493,1.3660781722947155,1.0,0.8855742982599566,mild
98,18,0.6,0.92,-0.0039064670325024056,0.013717440791078844,0.018508650513538442,-0.011553687819590172,0.015580144038216935,0.0211609843482152,0.00039509466023446294,0.012669670214563666,0.016834058238692384,-0.004326926109522816,-0.002910473823653269,0.7668049116354014,0.17653830807207682,4.343561009559077,1.0,0.92235421386179,mild
99,28,0.66,0.96,-0.0041062696184962985,0.013956873109564186,0.018345280664228733,-0.0025719987960266216,0.014715679389025484,0.018734697277157177,-0.0060589779380031605,0.012991119662977078,0.017837368123482755,-0.0008973291536744227,-0.001724559726048406,0.4436028219148195,0.34458589918254606,1.2873504776810927,1.0,0.8806058425038726,mild
