case_id,true_beta,true_gamma,true_R0,rho0,tau,eta,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median,true_gamma_group,true_R0_group,true_beta_group
18,0.3719741214156488,0.19954984105573564,1.8640662375258612,1.0,28,0.3965484129343471,strong,0.444608244478864,0.4439446733320303,0.014549733813597249,0.434818050082851,0.45425077396482727,0.4217328899217476,0.4685408282712185,0.019432723881976255,0.04680793834947089,0.24993570637302093,0.24942079700054431,0.01187773136909864,0.24178476222364118,0.2575682711100207,0.23161622944789595,0.27082406335075265,0.0157835088863795,0.039207833902856704,1.7810282438916174,1.780157159840257,0.06234715981300857,1.7374274250914854,1.8218997706807651,1.6819917210760325,1.887128522258849,0.08447234558927974,0.20513680118281652,0.0,0.0,0.0726341230632152,0.07197055191638152,0.07197055191638152,0.005179760343148568,0.0,0.0,0.05038586531728528,0.04987095594480867,0.04987095594480867,0.0024871122468490474,0.0,1.0,-0.0830379936342438,-0.08390907768560418,0.08390907768560418,0.007040733318048758,low,mid,low
19,0.5965005318337268,0.19855388725543704,3.0042248987366156,1.0,14,0.5982114440420128,strong,0.6722320021385901,0.6721336515657765,0.020978801944043564,0.6582183443102918,0.6863178119068041,0.6377089139286207,0.7069724221805374,0.028099467596512273,0.06926350825191663,0.26534400516090095,0.26496904631010865,0.009601913761570867,0.2585928152450322,0.27176673297151627,0.2503595867957766,0.2814986718351021,0.013173917726484075,0.031139085039325498,2.5351920237614642,2.532737798994045,0.08264367218368654,2.4808695956366966,2.588139804611945,2.4035638239561896,2.679955239219043,0.10727020897524842,0.27639141526285327,0.0,0.0,0.07573147030486338,0.07563311973204978,0.07563311973204978,0.0057203688004025775,0.0,0.0,0.06679011790546391,0.0664151590546716,0.0664151590546716,0.004410973352257327,0.0,0.0,-0.46903287497515134,-0.4714870997425704,0.4714870997425704,0.22230008522366054,low,high,mid
20,0.8261474130228024,0.4036134749498376,2.0468776795063115,1.0,22,0.3425298160411486,strong,0.8634086583500206,0.8684259956555315,0.0426825433093059,0.8389832078157242,0.8953328098849757,0.7846410192307929,0.9220863386207298,0.05634960206925144,0.13744531938993687,0.4352417240790832,0.4351509261686165,0.0228870932391613,0.4195370379599588,0.45173547749935694,0.39761913355564676,0.47262825252792867,0.03219843953939816,0.07500911897228191,1.985049628533314,1.9838229512461645,0.0644537877092364,1.9409588877147772,2.0271341515416106,1.8829479937837585,2.0937814197707696,0.08617526382683338,0.21083342598701105,0.0,1.0,0.037261245327218195,0.0422785826327291,0.0422785826327291,0.0017874785494325026,0.0,1.0,0.031628249129245556,0.03153745121877888,0.03153745121877888,0.0009946108293768573,0.0,1.0,-0.061828050972997595,-0.06305472826014702,0.06305472826014702,0.003975898755960983,high,mid,high
21,0.9477736778764508,0.1074628085345575,8.819550603608775,1.0,30,0.3082827672358233,strong,0.931029195217477,0.9392989309278414,0.04043914465601509,0.9108777465767436,0.9609810523279267,0.851418532267334,0.9780881459532815,0.05010330575118316,0.12666961368594754,0.11590346477973021,0.11573405172584611,0.006149272716306875,0.1116685877423236,0.11985212373049318,0.10624262781159781,0.1261171375400863,0.00818353598816958,0.01987450972848849,8.057179776150742,8.037539400606153,0.579573249815453,7.670669141492617,8.443932699343247,7.122867774904489,9.002488599822344,0.7732635578506297,1.879620824917855,1.0,1.0,-0.01674448265897388,-0.00847474694860939,0.00847474694860939,7.182133584296417e-05,0.0,1.0,0.008440656245172706,0.008271243191288608,0.008271243191288608,6.841346392943814e-05,0.0,1.0,-0.7623708274580334,-0.7820112030026216,0.7820112030026216,0.6115415216216075,low,high,high
22,0.8016883048501701,0.4848073381357573,1.6536224635809424,1.0,30,0.5970436805355017,strong,0.7992793109988514,0.8113834556540283,0.060129290229129655,0.7663688024231222,0.8430022636575702,0.6865041943835902,0.8711376101821655,0.07663346123444803,0.18463341579857528,0.4617968749598906,0.46691502495912707,0.026468234682467957,0.4461881587305733,0.4828327432817834,0.41056607507592574,0.4943852381614851,0.03664458455121006,0.08381916308555937,1.7302849336001938,1.734005845749736,0.07770123598160741,1.6894692002059493,1.7783081753860759,1.6076302013245425,1.8414693165567486,0.08883897518012662,0.23383911523220613,1.0,1.0,-0.0024089938513186526,0.009695150803858188,0.009695150803858188,9.399594910955207e-05,0.0,1.0,-0.023010463175866747,-0.01789231317663026,0.01789231317663026,0.0003201348708106168,0.0,1.0,0.0766624700192513,0.0803833821687936,0.0803833821687936,0.006461488128894324,high,mid,high
23,0.554491909448532,0.06803157775035758,8.150507863910558,1.0,21,0.42633706541564,strong,0.5970780787691021,0.5972202271590695,0.019221094826158344,0.5841022827958713,0.6100461368078531,0.5651731350375762,0.6287750540728632,0.02594385401198185,0.063601919035287,0.09920613412297133,0.09897709093214803,0.004418416917658565,0.0961577803005515,0.10185458485379446,0.09246012893241494,0.1069252873730574,0.005696804553242965,0.014465158440642459,6.029821191599163,6.01960866875382,0.32003626464109625,5.81092013208146,6.237259290173721,5.513637428612712,6.557105942390588,0.4263391580922615,1.043468513777876,0.0,0.0,0.04258616932057013,0.04272831771053753,0.04272831771053753,0.0018257091343726354,0.0,0.0,0.03117455637261375,0.03094551318179045,0.03094551318179045,0.0009576247860843666,0.0,0.0,-2.120686672311395,-2.130899195156738,2.130899195156738,4.5407313799196345,low,high,mid
24,0.9698012809137599,0.49891715262890207,1.943812265831447,1.0,22,0.5984431811721711,strong,0.9299406080709207,0.9385151221968713,0.0396239824230212,0.9172622789814424,0.9544798595077769,0.8508072737499955,0.9738589115803415,0.037217580526334504,0.123051637830346,0.48017104385870385,0.48540423655397236,0.017818679486786927,0.47197448108098494,0.49380022510233995,0.44379072100076494,0.4986471114044106,0.02182574402135501,0.05485639040364565,1.936981801117289,1.9352861735088651,0.0551497027105033,1.9062628189737285,1.967932951832935,1.8536734644036745,2.024794081376514,0.06167013285920642,0.17112061697283942,0.0,1.0,-0.03986067284283923,-0.03128615871688867,0.03128615871688867,0.0009788237272583488,0.0,0.0,-0.018746108770198222,-0.013512916074929715,0.013512916074929715,0.0001825989008480939,1.0,1.0,-0.0068304647141579355,-0.008526092322581835,0.008526092322581835,7.269425029318892e-05,high,mid,high
25,0.5297603414384228,0.47162999636431946,1.1232541304035282,1.0,24,0.4392162604368836,strong,0.33574865887526345,0.3317726228910613,0.11484386075136911,0.2503403062768298,0.41660912603330696,0.15681886243347334,0.5354201895052151,0.16626881975647717,0.37860132707174177,0.3624198016775055,0.3783544298316323,0.08726277153891486,0.31319068304806885,0.4319609421523738,0.19755173683082966,0.475560488996305,0.11877025910430494,0.2780087521654753,0.9343261088159992,0.9465493903702611,0.23344812436918494,0.7865796971601873,1.094005298639569,0.5239452748922109,1.2786409187261967,0.3074256014793817,0.7546956438339858,0.0,1.0,-0.19401168256315932,-0.19798771854736147,0.19798771854736147,0.03919913669558922,0.0,1.0,-0.10921019468681398,-0.09327556653268715,0.09327556653268715,0.008700331311993747,0.0,1.0,-0.18892802158752897,-0.17670474003326708,0.17670474003326708,0.031224565150224502,high,low,mid
26,0.36904588156670104,0.3930157913074754,0.9390103139086808,1.0,27,0.3187725760088833,strong,0.24587345067697625,0.22945779645431102,0.09775134667065316,0.16988649914882695,0.30817238671917163,0.11259954228799608,0.43593520884952563,0.13828588757034468,0.32333566656152957,0.33531343901044847,0.35214180245930893,0.09842596959916866,0.27044489326421584,0.41228449670425665,0.15054038754051147,0.4723023215683733,0.14183960344004082,0.32176193402786185,0.7568876515621589,0.7520695202643343,0.23769825228819677,0.5915806718550984,0.9126374443731755,0.38558744480747636,1.1319383875033582,0.32105677251807707,0.7463509426958819,0.0,1.0,-0.1231724308897248,-0.13958808511239001,0.13958808511239001,0.01948483350534384,1.0,1.0,-0.057702352297026915,-0.040873988848166454,0.040873988848166454,0.0016706829643600356,0.0,1.0,-0.18212266234652197,-0.18694079364434657,0.18694079364434657,0.03494686032837817,high,low,low
27,0.3180263022640479,0.05556132064187366,5.7238794648874505,1.0,18,0.5473067127525686,strong,0.3466243822633631,0.3463411162815423,0.01192269581081305,0.33872633111835215,0.3545520673307564,0.32651222414721554,0.36658496546333474,0.01582573621240424,0.04007274131611921,0.08902247775624003,0.08876099422339581,0.005946817503871841,0.08501589190558212,0.09256516579876696,0.07997277900857735,0.09903632417642438,0.007549273893184841,0.01906354516784703,3.911019036129124,3.9071801909371793,0.29528514227917585,3.6950605667223195,4.098271426487878,3.4647132239402447,4.4046420635822745,0.4032108597655588,0.9399288396420298,0.0,0.0,0.02859807999931524,0.028314814017494416,0.028314814017494416,0.0008017286928452983,0.0,0.0,0.03346115711436637,0.03319967358152215,0.03319967358152215,0.0011022183259196197,0.0,0.0,-1.8128604287583263,-1.8166992739502712,1.8166992739502712,3.3003962519714425,low,high,low
28,0.6324651337119632,0.17782424566556188,3.5566867237072657,1.0,12,0.3973429668813398,strong,0.7440943837538243,0.7445630016109361,0.02974292707745178,0.7239112809969287,0.7641795695566016,0.6953885201827438,0.793625800606843,0.040268288559672905,0.09823728042409918,0.29170931009815987,0.2911373588148353,0.012527683794253917,0.28292992693036817,0.29956982904986956,0.27233162371765185,0.3125669571709128,0.016639902119501393,0.04023533345326097,2.553032798547498,2.5476358627591864,0.09962415519406514,2.483585886312517,2.617137943326915,2.3960257970671353,2.726812652615957,0.13355205701439798,0.3307868555488218,0.0,0.0,0.11162925004186108,0.11209786789897291,0.11209786789897291,0.012565931987495583,0.0,0.0,0.113885064432598,0.11331311314927345,0.11331311314927345,0.012839861611580046,0.0,0.0,-1.0036539251597678,-1.0090508609480793,1.0090508609480793,1.0181836399800601,low,high,mid
29,0.9382964795291376,0.1863803149001111,5.03431105389005,1.0,13,0.49508135550144017,strong,0.9857900311561113,0.99370892028557,0.023821911994065425,0.9845469566993967,0.9975549836448927,0.9471781693515665,0.9995871723870157,0.013008026945495965,0.05240900303544915,0.23363861843957523,0.2341617311655161,0.018181882363038998,0.2239237129423671,0.24395463409359477,0.20450678714280068,0.26139909792579685,0.020030921151227676,0.05689231078299617,4.24962722942961,4.20126979217037,0.4292511821467918,4.01620441044903,4.410087082293094,3.763754297765709,4.880385066889797,0.39388267184406356,1.1166307691240882,0.0,0.0,0.04749355162697366,0.05541244075643237,0.05541244075643237,0.003070538590585127,0.0,0.0,0.04725830353946414,0.047781416265405025,0.047781416265405025,0.002283063740327912,0.0,0.0,-0.7846838244604406,-0.8330412617196803,0.8330412617196803,0.6939577437275168,low,high,high
30,0.578598570959476,0.30448575023853897,1.9002484369340524,1.0,25,0.550016725152142,strong,0.5991479348292706,0.5995008260502201,0.022739233453884886,0.583445541157771,0.6143654277731101,0.5622896189634411,0.6357355573278327,0.030919886615339065,0.07344593836439162,0.33244652089832466,0.3315017408596028,0.015158972201769604,0.3217191592507148,0.34243099992866066,0.3083490553421665,0.35779959874700507,0.020711840677945847,0.049450543404838565,1.8035730082797767,1.802414820076748,0.05284635909101864,1.7664391882115522,1.839258078718026,1.7183578799393706,1.8912431729600796,0.07281889050647372,0.17288529302070899,0.0,1.0,0.020549363869794668,0.02090225509074417,0.02090225509074417,0.0004369042678785406,0.0,0.0,0.027960770659785694,0.027015990621063857,0.027015990621063857,0.0007298637492374103,0.0,0.0,-0.0966754286542757,-0.0978336168573044,0.0978336168573044,0.009571416587381837,mid,mid,mid
31,0.6804511002252784,0.0697084452236049,9.761386845490305,1.0,18,0.4179912435116703,strong,0.7082725863683904,0.709076211547452,0.027068109438674572,0.6903276240254872,0.7269566239042613,0.6617827592090091,0.7516227424315586,0.036628999878774104,0.08983998322254949,0.10448008236462678,0.10427421961863015,0.00464052682144118,0.10117500275737386,0.10765223889475807,0.09735769685064936,0.11239720074512201,0.0064772361373842124,0.015039503894472644,6.791898273583791,6.782535615121069,0.3907568535548924,6.524469769384561,7.0485800669368786,6.1689850175119005,7.4560523814761845,0.5241102975523173,1.287067363964284,0.0,1.0,0.027821486143111973,0.028625111322173602,0.028625111322173602,0.0008193969982068313,0.0,0.0,0.03477163714102187,0.03456577439502524,0.03456577439502524,0.0011947927595277825,0.0,0.0,-2.9694885719065143,-2.9788512303692363,2.9788512303692363,8.873554652672313,low,high,mid
32,0.5305852080188661,0.40486246179554475,1.3105319907055528,1.0,13,0.5875676806069178,strong,0.4210334470167363,0.42815765972363345,0.11882456270511572,0.33536071233900117,0.5102945909277545,0.21634088781830754,0.6067719891265076,0.17493387858875337,0.39043110130820013,0.39637457067435855,0.4094912148678822,0.07177967267923095,0.3566647318486895,0.45086247262339113,0.2608681825037274,0.4873891499067229,0.09419774077470161,0.2265209674029955,1.06083867165437,1.0860391816540735,0.21798616493731807,0.932945031442655,1.2126514452743886,0.6694744672161675,1.3622553958624273,0.27970641383173367,0.6927809286462597,0.0,1.0,-0.10955176100212982,-0.10242754829523265,0.10242754829523265,0.010491402649772217,1.0,1.0,-0.008487891121186197,0.004628753072337455,0.004628753072337455,2.1425355004673426e-05,0.0,1.0,-0.24969331905118275,-0.22449280905147928,0.22449280905147928,0.05039702131582394,high,low,mid
33,0.9390419293437126,0.3022214396104524,3.107132076910521,1.0,25,0.44279388143317944,strong,0.9558703253381056,0.9634514255548945,0.030434090980514784,0.9416341606148257,0.9773477054852426,0.8986307760302756,0.9897670309890076,0.03571354487041689,0.09113625495873201,0.30918369933460643,0.3080079379822911,0.017776267483861165,0.2969744565435606,0.3198541795928766,0.2827470137673422,0.33955315969276423,0.022879723049316014,0.05680614592542205,3.1001682603244594,3.09134497770855,0.18022888450624308,2.9803935096123833,3.209757611384787,2.838747475067774,3.4072476915664143,0.22936410177240374,0.5685002164986401,0.0,1.0,0.01682839599439301,0.024409496211181936,0.024409496211181936,0.0005958235052837053,1.0,1.0,0.006962259724154041,0.0057864983718387,0.0057864983718387,3.348356340729192e-05,1.0,1.0,-0.006963816586061711,-0.015787099201971078,0.015787099201971078,0.00024923250121287584,mid,high,high
34,0.6270636539631633,0.4343076723695009,1.4438235699176625,1.0,24,0.37508013476133506,strong,0.572736079438294,0.5800617412747147,0.08584178165804897,0.517350813342782,0.6380617295267919,0.4190630878884212,0.6963965555675167,0.12071091618400986,0.27733346767909545,0.43134734888656023,0.4375375558685667,0.04204106844931399,0.4053037739175312,0.4636577044220561,0.35452966667772434,0.4880227913677285,0.05835393050452492,0.13349312469000418,1.3247453144019063,1.3424485644616542,0.12626706800257756,1.2568043210752515,1.4107849674772066,1.1011550835131618,1.4958665716710429,0.15398064640195508,0.39471148815788104,1.0,1.0,-0.05432757452486936,-0.047001912688448666,0.047001912688448666,0.0022091797963725516,1.0,1.0,-0.0029603234829406744,0.0032298834990657777,0.0032298834990657777,1.0432147417537392e-05,0.0,1.0,-0.11907825551575613,-0.1013750054560083,0.1013750054560083,0.010276891731205714,high,low,mid
35,0.6830652503663882,0.08764931003394032,7.793161749954288,1.0,19,0.36820746869288506,strong,0.7332315253357483,0.7337360221778657,0.02559033053338675,0.715926938036314,0.7508080000738506,0.6906761282801712,0.7737483235879251,0.0348810620375366,0.0830721953077539,0.12618595290351772,0.12587132963580766,0.005246399416457186,0.12253233681856657,0.12961852684269487,0.11816130504805801,0.13566419172649938,0.007086190024128303,0.017502886678441368,5.819820010794405,5.81875098072349,0.29864132115340625,5.619094387019286,6.022073348911179,5.337760775632974,6.323668958642566,0.4029789618918924,0.9859081830095917,0.0,0.0,0.0501662749693601,0.0506707718114775,0.0506707718114775,0.002567527115970823,0.0,0.0,0.038536642869577406,0.038222019601867344,0.038222019601867344,0.0014609227824455315,0.0,0.0,-1.9733417391598822,-1.974410769230798,1.974410769230798,3.8982978856545514,low,high,mid
36,0.21339016411921197,0.224053806259968,0.9524058871448803,1.0,16,0.43030149820254704,strong,0.3157353359946411,0.30268793898190105,0.13457890840775696,0.20817750827710005,0.4172324499138675,0.11746227695986713,0.5531160132601118,0.20905494163676744,0.43565373630024473,0.3821042013795776,0.4095252261089969,0.10025839783341967,0.32576830014841507,0.4630288774490832,0.17159872423548062,0.4939057680570455,0.13726057730066815,0.3223070438215649,0.8304003995599962,0.8389960028834453,0.26092527309348423,0.6487012276477092,1.0178171581945568,0.3926255668326662,1.2269739567947475,0.36911593054684755,0.8343483899620814,1.0,1.0,0.10234517187542913,0.08929777486268908,0.08929777486268908,0.007974092595427506,0.0,1.0,0.1580503951196096,0.18547141984902887,0.18547141984902887,0.03439964758081474,1.0,1.0,-0.12200548758488405,-0.11340988426143495,0.11340988426143495,0.01286180184819207,mid,low,low
37,0.6524115054225231,0.07414747152347503,8.79883685873186,1.0,25,0.3960641164613583,strong,0.6714007632499193,0.6720503808485546,0.02605272996195246,0.6541160552194563,0.6885920037866965,0.6283569918511983,0.7131786758260428,0.03447594856724023,0.08482168397484446,0.09688813226871318,0.09679078645321346,0.004448185542302065,0.09379815243023429,0.09969753047171942,0.08981026608470961,0.10446345678746316,0.0058993780414851316,0.014653190702753546,6.9434160597401755,6.934769593320267,0.4037643698843391,6.656316503773759,7.205768287059113,6.283227384333818,7.631033989373505,0.5494517832853543,1.347806605039687,0.0,1.0,0.018989257827396133,0.019638875426031488,0.019638875426031488,0.00038568542799918344,0.0,0.0,0.022740660745238145,0.022643314929738423,0.022643314929738423,0.000512719711007315,0.0,0.0,-1.8554207989916849,-1.8640672654115935,1.8640672654115935,3.474746769979056,low,high,mid
38,0.8021185332490429,0.32716583600565746,2.451718501668898,1.0,28,0.44212802405840534,strong,0.8329749365170545,0.8352759368287166,0.03750485370439127,0.8094442353560525,0.8587444691465853,0.7687937668594493,0.888256234488898,0.04930023379053283,0.11946246762944868,0.3486679870479743,0.34782229047701585,0.016453541504960496,0.33746412367237166,0.35901526888852875,0.32347490055863526,0.3772874779703849,0.021551145216157086,0.05381257741174966,2.390972654790474,2.387557685656917,0.09275219150619181,2.3289355531513145,2.4497160902185295,2.2496624281962676,2.5468330567249278,0.12078053706721503,0.29717062852866016,0.0,1.0,0.030856403268011534,0.03315740357967367,0.03315740357967367,0.0010994134121453565,0.0,1.0,0.02150215104231684,0.020656454471358388,0.020656454471358388,0.00042668911132730193,0.0,1.0,-0.0607458468784241,-0.06416081601198087,0.06416081601198087,0.004116610311323261,mid,mid,high
39,0.1289024642823298,0.120195308954259,1.072441723423535,1.0,18,0.5348860371395823,strong,0.3400984862736987,0.3372019296845424,0.12123907929114393,0.24607067130659077,0.42720472233643386,0.15086006486058712,0.5480230445211742,0.1811340510298431,0.3971629796605871,0.377683284931931,0.39473386810084,0.08441373087024565,0.32814741517507573,0.44407617630055174,0.21775290796550043,0.4828434457666768,0.11592876112547601,0.2650905378011764,0.900616807210625,0.9235907929788416,0.23331537564403967,0.7485448721354047,1.0720637813794307,0.48362429640852733,1.2426421128375833,0.32351890924402604,0.759017816429056,0.0,0.0,0.21119602199136892,0.20829946540221259,0.20829946540221259,0.04338866728684756,0.0,0.0,0.257487975977672,0.274538559146581,0.274538559146581,0.07537142045828074,0.0,1.0,-0.17182491621291007,-0.14885093044469344,0.14885093044469344,0.022156599494250966,low,low,low
40,0.6100214388353437,0.4010674703646353,1.5209945555562892,1.0,20,0.364548327399578,strong,0.6961957528933536,0.7146307944896659,0.0852510644439367,0.649314693161539,0.7586510588472783,0.5346670095290929,0.8001236902567295,0.10933636568573935,0.2654566807276366,0.46097518088624534,0.469144732470802,0.03314410795880343,0.44341883004159893,0.48674421430817616,0.3965408615347249,0.4973670528126173,0.04332538426657723,0.10082619127789239,1.5069831465394459,1.528394314863579,0.12163744447605596,1.454354978625178,1.5854402528253964,1.280500264483216,1.6546189081886,0.13108527420021843,0.37411864370538406,0.0,1.0,0.0861743140580099,0.10460935565432228,0.10460935565432228,0.010943117290412488,0.0,1.0,0.059907710521610036,0.06807726210616671,0.06807726210616671,0.004634513615871722,1.0,1.0,-0.01401140901684328,0.007399759307289866,0.007399759307289866,5.4756437805822996e-05,high,low,mid
41,0.7095257625358456,0.23870144668975574,2.9724401438506076,1.0,25,0.3620696379472838,strong,0.7154161978307554,0.7156788951903368,0.023348011044649408,0.699770108822114,0.7319729922876742,0.6766821636505911,0.7527711020113014,0.03220288346556022,0.07608893836071029,0.2563354724134043,0.25590913976022944,0.009156109143375009,0.25010968892696106,0.26232760294129054,0.24190476161970167,0.27230789929543703,0.012217914014329478,0.030403137675735353,2.792919421820011,2.7885831978368474,0.0975945115668607,2.7227662819468845,2.860586697237956,2.64148136823381,2.9639952074458065,0.13782041529107136,0.3225138392119966,1.0,1.0,0.005890435294909735,0.0061531326544911336,0.0061531326544911336,3.78610414637651e-05,0.0,0.0,0.017634025723648583,0.017207693070473706,0.017207693070473706,0.00029610470080762883,0.0,0.0,-0.17952072203059677,-0.18385694601376024,0.18385694601376024,0.03380337659750675,mid,high,mid
42,0.42013207618160076,0.31493863804506667,1.3340124882405864,1.0,28,0.5623563335882766,strong,0.4339097075552915,0.43332894613392053,0.07074217072367128,0.38402673030760753,0.483269206788798,0.32144487614719275,0.5526933391575204,0.09924247648119044,0.23124846301032764,0.35635904944415514,0.3576396792731271,0.05165489524467641,0.3223962081870908,0.3928314453930639,0.26941753353177644,0.44034865383440874,0.07043523720597311,0.1709311203026323,1.2225510145580083,1.2282144900418626,0.139813106373962,1.1453382068281757,1.3067136830286823,0.9952726979035539,1.4391753716046136,0.16137547620050663,0.44390267370105974,1.0,1.0,0.013777631373690757,0.013196869952319779,0.013196869952319779,0.00017415737653844062,0.0,1.0,0.041420411399088475,0.042701041228060455,0.042701041228060455,0.0018233789219605186,0.0,1.0,-0.11146147368257808,-0.10579799819872382,0.10579799819872382,0.011193216422857168,mid,low,low
43,0.646856221655137,0.34792665329482797,1.859174097556132,1.0,12,0.47401933936469187,strong,0.7548473037168602,0.7702024767546218,0.0751520519745161,0.7195987271988536,0.807683427489585,0.6117560395248219,0.8432357260409307,0.08808470029073134,0.23147968651610873,0.46220465729601334,0.46840822558720685,0.030057445297094025,0.44725714055302784,0.48576989566605056,0.40353667592710357,0.49705589877305395,0.03851275511302271,0.09351922284595038,1.6311993494620756,1.6426889957141038,0.10533137574270962,1.5894573150127849,1.6924227080140346,1.4550606914676536,1.7666603762209268,0.10296539300124974,0.31159968475327315,0.0,1.0,0.10799108206172314,0.12334625509948483,0.12334625509948483,0.015214298647067186,0.0,0.0,0.11427800400118537,0.12048157229237888,0.12048157229237888,0.014515809262043718,0.0,0.0,-0.22797474809405638,-0.21648510184202818,0.21648510184202818,0.046865799319553314,mid,mid,mid
44,0.8946029656533341,0.4340135723523933,2.0612326955687217,1.0,27,0.38962578874021353,strong,0.8539773732101631,0.8599800433085865,0.04589719613801451,0.8285400809689641,0.8866840819872186,0.7700230163782211,0.9154615590203656,0.058144001018254454,0.1454385426421445,0.425920461632555,0.4263980529718412,0.0245967552406596,0.40987094636500737,0.4427931155394087,0.3839512240542333,0.46547694476904816,0.03292216917440133,0.08152572071481484,2.006700420978319,2.0010751515969503,0.07312110709360266,1.9581556003545342,2.0507269220449755,1.8950076104412328,2.1390276416548564,0.09257132169044135,0.2440200312136236,0.0,1.0,-0.04062559244317099,-0.03462292234474762,0.03462292234474762,0.001198746751690424,1.0,1.0,-0.008093110719838315,-0.007615519380552105,0.007615519380552105,5.799613543556471e-05,0.0,1.0,-0.054532274590402885,-0.06015754397177142,0.06015754397177142,0.003618930096715612,high,mid,high
45,0.3889708334867428,0.13795508935958536,2.8195468198558085,1.0,10,0.43065117665941743,strong,0.4545520823648874,0.45444069434807477,0.015215619771322563,0.44403548762149014,0.46485777535305356,0.4296801689973628,0.48034247692652166,0.020822287731563416,0.05066230792915888,0.25534589269669955,0.2547484941135719,0.012789851330512986,0.24638569670672164,0.26354336113887067,0.23541343558203717,0.2772928431035578,0.017157664432149028,0.04187940752152061,1.7825230393876772,1.7815354713136466,0.06426224550851455,1.7386217451689419,1.8249736540662715,1.6799096016594448,1.8919818376877657,0.08635190889732969,0.21207223602832093,0.0,0.0,0.06558124887814465,0.065469860861332,0.065469860861332,0.004286302681202172,0.0,0.0,0.11739080333711419,0.11679340475398656,0.11679340475398656,0.01364069939402853,0.0,0.0,-1.0370237804681313,-1.0380113485421618,1.0380113485421618,1.0774675597023173,low,mid,low
46,0.5732129632816306,0.297086885295682,1.9294455314347798,1.0,19,0.44673206985370845,strong,0.6816700905872706,0.6815818629404979,0.03586787283534102,0.6580081177942368,0.7059942766631532,0.6231476358886235,0.7392507764445194,0.04798615886891633,0.11610314055589588,0.385710426142311,0.3845777412343707,0.0215001513428062,0.3711211914962303,0.3996652724984257,0.3522149834528914,0.4236363483952118,0.02854408100219541,0.07142136494232043,1.768468970553153,1.7667102035840097,0.056573352101510835,1.729934453962765,1.8027763567118067,1.6821911381450618,1.8642709243091464,0.07284190274904168,0.1820797861640846,0.0,0.0,0.10845712730563994,0.10836889965886731,0.10836889965886731,0.011743818413273653,0.0,0.0,0.08862354084662899,0.08749085593868872,0.08749085593868872,0.007654649872884382,0.0,0.0,-0.1609765608816267,-0.16273532785077016,0.16273532785077016,0.026482786930697652,mid,mid,mid
47,0.3640248690354113,0.172749938025899,2.1072358878695288,1.0,15,0.45511202204518697,strong,0.44916844337658174,0.44865898300454954,0.021787251676700457,0.43349877783986057,0.4642599786312391,0.41429486010378774,0.48441468977033575,0.030761200791378507,0.070119829666548,0.27591179015763906,0.2753480536026534,0.018697719723092747,0.2632025042788129,0.2878246961548254,0.24722502738135277,0.3073888446826097,0.0246221918760125,0.06016381730125692,1.6314433980887362,1.6294984917212223,0.07451877441082501,1.578958638552314,1.6812550158453012,1.5134939513091934,1.7577694619035844,0.10229637729298724,0.244275510594391,0.0,0.0,0.08514357434117042,0.08463411396913822,0.08463411396913822,0.007162933247341078,0.0,0.0,0.10316185213174006,0.10259811557675441,0.10259811557675441,0.010526373319901056,0.0,0.0,-0.4757924897807926,-0.47773739614830646,0.47773739614830646,0.2282330196785639,low,mid,low
48,0.21796739364066992,0.42382327010684423,0.5142884051310377,1.0,21,0.5277930658092016,strong,0.26266099837908186,0.24055621605256558,0.11606072564588756,0.167722663918097,0.340773537608125,0.11088552194472427,0.4853316879676858,0.173050873690028,0.3744461660229615,0.35509947264221825,0.37559616276364505,0.10435569745292927,0.284929500722626,0.44221295430918706,0.15407410038842556,0.4867592532512398,0.15728345358656104,0.33268515286281425,0.7536017928286375,0.7535901518334759,0.24630818528836146,0.5710078518160251,0.9317784299234305,0.3607963225583039,1.1500146279050218,0.3607705781074054,0.7892183053467179,1.0,1.0,0.04469360473841194,0.022588822411895665,0.022588822411895665,0.0005102548979561599,1.0,1.0,-0.06872379746462598,-0.04822710734319918,0.04822710734319918,0.0023258538826924566,0.0,1.0,0.2393133876975998,0.2393017467024382,0.2393017467024382,0.05726532597483789,high,low,low
