case_id,feature,observed_value,pred_mean,pred_median,pred_std,pred_ci50_low,pred_ci50_high,pred_ci90_low,pred_ci90_high,pred_width50,pred_width90,covered50,covered90,err_mean,err_median,abs_err_median,sq_err_median,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
53,cumulative_infected,0.5933937010122463,0.6835946806056336,0.4959080486296443,0.6386168855762973,0.4004576663428452,0.7100691651758098,0.3275806827121414,1.3143335859756915,0.30961149883296457,0.98675290326355,1.0,1.0,0.09020097959338724,-0.09748565238260198,0.09748565238260198,0.009503452420461512,0.4060810502309755,0.3642990648329107,1.1146914429144323,1.0,17,0.7717398832012539,medium
53,early_growth_slope,0.001144496480091697,-0.00015251440420840966,-0.0001680215174842261,0.0022947590340460775,-0.0014860625271380502,0.0013532496814150368,-0.0038511319986788434,0.0034790914618150984,0.002839312208553087,0.007330223460493942,1.0,1.0,-0.0012970108843001066,-0.001312517997575923,0.001312517997575923,1.7227034939607104e-06,0.4060810502309755,0.3642990648329107,1.1146914429144323,1.0,17,0.7717398832012539,medium
54,peak_time,13.0,11.51,11.0,0.8932406102942184,11.0,12.0,10.0,13.0,1.0,3.0,0.0,1.0,-1.4900000000000002,-2.0,2.0,4.0,0.6673017591624562,0.16871541613829366,3.955191377505647,1.0,16,0.7720093534190307,medium
54,peak_height,0.4174218475818634,0.39653444856405257,0.3960515409708023,0.01991670042068415,0.3848510831594467,0.41046030819416046,0.3639504760503769,0.42845520526170733,0.025609225034713745,0.06450472921133044,0.0,1.0,-0.020887399017810837,-0.021370306611061096,0.021370306611061096,0.0004566900046507616,0.6673017591624562,0.16871541613829366,3.955191377505647,1.0,16,0.7720093534190307,medium
54,cumulative_infected,5.582642739638686,5.507908961815647,5.476960006184527,0.2760363036711094,5.3192022961738985,5.712485754025693,5.100224511772103,5.9963468904607,0.3932834578517941,0.896122378688597,1.0,1.0,-0.07473377782303903,-0.10568273345415946,0.10568273345415946,0.011168840150342915,0.6673017591624562,0.16871541613829366,3.955191377505647,1.0,16,0.7720093534190307,medium
54,early_growth_slope,0.026456889940337056,0.02778611962874752,0.0280178259514893,0.003843676079698913,0.025093429034487122,0.030582835038547352,0.021843995614818548,0.03398827892593717,0.00548940600406023,0.012144283311118623,1.0,1.0,0.0013292296884104653,0.0015609360111522447,0.0015609360111522447,2.4365212309118805e-06,0.6673017591624562,0.16871541613829366,3.955191377505647,1.0,16,0.7720093534190307,medium
55,peak_time,9.0,8.31,8.0,0.7063206700139031,8.0,9.0,7.0,9.0,1.0,2.0,1.0,1.0,-0.6899999999999995,-1.0,1.0,1.0,0.9081426831668838,0.27918537350757744,3.2528304465141895,1.0,13,0.7946660267556832,medium
55,peak_height,0.36187735199928284,0.32214147359132767,0.32035955786705017,0.024453001892163286,0.30773070454597473,0.34053516387939453,0.283581779897213,0.35783335864543914,0.0328044593334198,0.07425157874822613,0.0,0.0,-0.03973587840795517,-0.041517794132232666,0.041517794132232666,0.0017237272296064532,0.9081426831668838,0.27918537350757744,3.2528304465141895,1.0,13,0.7946660267556832,medium
55,cumulative_infected,3.3308229302056134,3.2501007155862682,3.257882965845056,0.21756100575089984,3.065235184316407,3.394185614422895,2.9195156747999134,3.617724304967851,0.32895043010648806,0.6982086301679375,1.0,1.0,-0.08072221461934515,-0.0729399643605575,0.0729399643605575,0.005320238400919398,0.9081426831668838,0.27918537350757744,3.2528304465141895,1.0,13,0.7946660267556832,medium
55,early_growth_slope,0.04130457708656433,0.040142809592410525,0.04052510281742018,0.005074119040532825,0.03678370150737464,0.04377289399937061,0.03125308255423858,0.0471101105886711,0.00698919249199597,0.01585702803443252,1.0,1.0,-0.0011617674941538023,-0.0007794742691441467,0.0007794742691441467,6.075801362578016e-07,0.9081426831668838,0.27918537350757744,3.2528304465141895,1.0,13,0.7946660267556832,medium
