case_id,tau,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_pre,curve_mae_pre,curve_rmse_pre,curve_bias_post,curve_mae_post,curve_rmse_post,post_minus_pre_rmse,post_minus_pre_mae,true_beta,true_gamma,true_R0,rho0,eta,severity
80,29,0.66,0.96,-0.006575490046525374,0.012095695739844814,0.016197497875504067,-0.007346199080749447,0.01606486965540861,0.018885672225091955,-0.005511177570692131,0.006614455570732909,0.011494423130025268,-0.007391249095066686,-0.0094504140846757,0.9376042687438233,0.35451772784732144,2.6447316878540335,1.0,0.7605738929680854,medium
81,11,0.44,0.78,-0.0018498699831980049,0.02602215074461128,0.03582565827324776,-0.03906985876065763,0.04172995174303651,0.05330751031322796,0.008648075569418814,0.021591745334799038,0.02905136579243663,-0.02425614452079133,-0.02013820640823747,0.9957969575926066,0.14932944653887978,6.6684567623662785,1.0,0.6738160519038934,medium
82,29,0.46,0.84,-0.001316783013753593,0.020035929796285927,0.02505060775085154,-0.01257185765606319,0.018543396538508863,0.024559378384369456,0.014225939111340614,0.022097047152263776,0.02571354886712153,0.001154170482752074,0.0035536506137549134,0.35443255565821696,0.14227577120153512,2.4911659424861563,1.0,0.7421537648212226,medium
83,16,0.44,0.82,0.003808435257524252,0.02439787529408932,0.030328483329798577,-0.016754952783230692,0.02597381005762145,0.03013108758379987,0.013485323747291285,0.02365625893478008,0.03042093224321411,0.0002898446594142394,-0.00231755112284137,0.9964725178920308,0.09594545894258602,10.385822621249039,1.0,0.7669075683461106,medium
84,16,0.68,0.94,-0.00471152453450486,0.0147962357965298,0.01954137635094729,0.001453922530345153,0.011644204663753044,0.014800981505534178,-0.007612911388551926,0.016279544564895332,0.021412039375927703,0.006611057870393525,0.004635339901142288,0.3758145203548896,0.24870492828397017,1.5110859400654348,1.0,0.6094725580161648,medium
85,27,0.6,0.98,-0.006477853804826736,0.0163846068829298,0.020523728219990323,-0.005906563045250045,0.015743784399496183,0.019367456228778907,-0.007148499479112418,0.017136876754786656,0.021802986693602474,0.0024355304648235668,0.0013930923552904727,0.16854131707186445,0.11616046466180976,1.450935286481133,1.0,0.7023452160063692,medium
86,22,0.74,1.0,0.006002043010666967,0.01761285382322967,0.02062491071082595,-0.0031097204085778108,0.013036147691309452,0.0161350664134267,0.013161285697216434,0.021208837212595557,0.023559847040365674,0.007424780626938975,0.008172689521286105,0.13107567203730966,0.06945224668816313,1.8872776373359441,1.0,0.6315588805420128,medium
87,22,0.64,0.96,-0.0038323857505747584,0.011416409715166083,0.015306246747003292,-0.002380937613038854,0.017363676780157468,0.02040773494284852,-0.0049728092872101115,0.00674355702124428,0.009546119767178991,-0.010861615175669527,-0.010620119758913188,0.9035209903524268,0.4543163867006649,1.9887484070604944,1.0,0.8422856126874225,medium
88,11,0.54,0.88,0.0005178667377913371,0.017074116455041803,0.02410880934913531,-0.013397459088909354,0.019333132267506284,0.025505863578237743,0.004442702227373583,0.016436958148962077,0.02369988346074305,-0.0018059801174946932,-0.002896174118544207,0.8302389006338606,0.12944042218647722,6.414062057351638,1.0,0.8436237384409286,medium
89,29,0.74,0.94,-0.0047909765000804325,0.009378708278818522,0.014387695856338588,-0.005921333020649336,0.012140262755565345,0.01693909343647532,-0.003230007971675756,0.005565133049025289,0.009830070231027348,-0.007109023205447972,-0.006575129706540056,0.8118189496487588,0.32475645009273013,2.499777754735754,1.0,0.6214415339459829,medium
90,17,0.5,0.92,-0.005686465479666367,0.014580146580701694,0.019033263642277528,-0.008438707301940988,0.012200993513140608,0.01596481023722463,-0.004268643934858229,0.01580577088823316,0.020434951063062545,0.004470140825837913,0.0036047773750925525,0.7023474667971458,0.3470805053169301,2.023586620504111,1.0,0.6550372990588962,medium
91,12,0.76,0.96,-0.005040182557349908,0.010149398727735388,0.013942006325979106,-0.0018171810079365969,0.012356339759814242,0.015493676424492873,-0.0060579725203225325,0.009452469980763118,0.01341476887408979,-0.002078907550403082,-0.002903869779051124,0.2293333784566527,0.48593831193401704,0.47193928287710857,1.0,0.7192508408359175,medium
92,17,0.8,1.0,-0.001983752180240117,0.008346267329179681,0.01118478190140802,-0.0019315043464303017,0.008594872361487326,0.010964867447470982,-0.002010667730990628,0.008218198070112108,0.011296400473512162,0.0003315330260411798,-0.0003766742913752178,0.22944941094604493,0.3348448743118758,0.6852409236294144,1.0,0.6828684772914488,medium
93,10,0.84,1.0,-0.0032405546138761566,0.008327938216389157,0.010989479115799904,0.0012005545431748033,0.009792307601310312,0.011727345680105318,-0.0043508319031388965,0.007961845870158867,0.01079713641993013,-0.0009302092601751882,-0.0018304617311514452,0.195419394376214,0.34013078539132113,0.5745419196659415,1.0,0.8351672843813163,medium
94,16,0.88,1.0,-0.0029527963808095594,0.007434074495063214,0.009755919293922988,-0.0028472340272855945,0.008418917808739934,0.010046764068874014,-0.0030024727824678956,0.006970618818038876,0.009616007749622279,-0.0004307563192517353,-0.0014482989907010583,0.41703087506843584,0.44646928428482907,0.9340639765094955,1.0,0.8402260817458833,medium
95,19,0.54,0.88,-0.002809173453133553,0.018663165129255505,0.02396111930927488,-0.012860362148402553,0.01989616402179787,0.026934076847063924,0.003351232521386156,0.017907456130600505,0.021940768145460088,-0.004993308701603836,-0.001988707891197365,0.7873850828812765,0.13218246337319783,5.956804426153036,1.0,0.6123347785187214,medium
96,23,0.66,0.94,-0.007482411084929481,0.01280655107810162,0.016278844902515768,-0.007428779428743798,0.013228602788370588,0.016297477048934913,-0.007528097310569137,0.012447025547131759,0.016262956237020166,-3.452081191474693e-05,-0.0007815772412388296,0.19073219175712416,0.17275144807648693,1.1040844744333265,1.0,0.753621549913051,medium
97,29,0.66,0.9,-0.006889516953378916,0.01442489349283278,0.018909994362742266,-0.010327907423649368,0.015388098368742343,0.020786633034193456,-0.002141263446814957,0.013094753426100527,0.01595970381915588,-0.004826929215037575,-0.0022933449426418163,0.5225900544336702,0.38254769385256493,1.3660781722947155,1.0,0.6592904970999277,medium
98,18,0.58,0.88,-0.004265874428092502,0.01662237614102196,0.022650917339254544,-0.01805329302118884,0.022074278133610886,0.028131534036899115,0.003489548530524189,0.01355568127019069,0.018881460057290047,-0.009250073979609068,-0.008518596863420196,0.7668049116354014,0.17653830807207682,4.343561009559077,1.0,0.7205903564363165,medium
99,28,0.6,0.94,-0.005999987281393259,0.014165965348947793,0.018692821924069295,-0.005463155269223664,0.015188217212978219,0.019095532447500098,-0.006683228024154563,0.01286491752199998,0.01816737524138639,-0.0009281572061137083,-0.002323299690978239,0.4436028219148195,0.34458589918254606,1.2873504776810927,1.0,0.6510097375064544,medium
