case_id,true_beta,true_gamma,true_R0,beta0,gamma,tau,kappa,severity,beta_mean,beta_median,beta_std,beta_ci50_low,beta_ci50_high,beta_ci90_low,beta_ci90_high,beta_width50,beta_width90,gamma_mean,gamma_median,gamma_std,gamma_ci50_low,gamma_ci50_high,gamma_ci90_low,gamma_ci90_high,gamma_width50,gamma_width90,R0_mean,R0_median,R0_std,R0_ci50_low,R0_ci50_high,R0_ci90_low,R0_ci90_high,R0_width50,R0_width90,beta_covered50,beta_covered90,beta_err_mean,beta_err_median,beta_abs_err_median,beta_sq_err_median,gamma_covered50,gamma_covered90,gamma_err_mean,gamma_err_median,gamma_abs_err_median,gamma_sq_err_median,R0_covered50,R0_covered90,R0_err_mean,R0_err_median,R0_abs_err_median,R0_sq_err_median
76,0.28303497549817136,0.23827790770803425,1.1878355749412517,0.2910670741412154,0.23827790770803425,28,0.9372832887500518,mild,0.390238470033865,0.39083583139656847,0.0874937710025028,0.33105644490366193,0.4511977547899121,0.24516645672029946,0.5324421890380691,0.12014130988625016,0.2872757323177696,0.33979710027662946,0.3450480906335156,0.06674786316937731,0.29674647424011713,0.3871536988817975,0.2235397395645381,0.44275597478502254,0.09040722464168038,0.21921623522048445,1.162063415438329,1.1681239693075804,0.20520293217623384,1.0477634306073045,1.2858651033080144,0.8072139693880273,1.4634281264884264,0.23810167270070992,0.6562141571003991,0.0,1.0,0.10720349453569367,0.10780085589839711,0.10780085589839711,0.011621024532426978,0.0,1.0,0.1015191925685952,0.10677018292548135,0.10677018292548135,0.01139987196194075,1.0,1.0,-0.025772159502922776,-0.019711605633671248,0.019711605633671248,0.00038854739665738006
77,0.3062937242490689,0.32390739907295046,0.9456212643666266,0.3469391732156997,0.32390739907295046,10,0.8535570061536383,mild,0.23575014073675127,0.21568494662501353,0.10223461812832177,0.1526015620522259,0.29735687389767207,0.10793503950698945,0.43592375733366173,0.14475531184544618,0.32798871782667227,0.33107105006557913,0.347639884119346,0.10996454111659344,0.25527360487680156,0.42028551969566647,0.11843711728518119,0.47938518819531745,0.1650119148188649,0.36094807091013625,0.7490278087518193,0.7312286590529842,0.2644808138942962,0.5588898396997374,0.9093022143319696,0.3517787309553555,1.190922098189613,0.3504123746322322,0.8391433672342574,0.0,1.0,-0.07054358351231765,-0.09060877762405539,0.09060877762405539,0.008209950582525521,1.0,1.0,0.007163650992628667,0.023732485046395524,0.023732485046395524,0.0005632308464773872,0.0,1.0,-0.19659345561480734,-0.21439260531364246,0.21439260531364246,0.045964189213171275
78,0.7110877018781123,0.22376731073997402,3.1777997399469253,0.7178743763100741,0.22376731073997402,10,0.9881826914013044,mild,0.7164976426435017,0.7165625886183276,0.022599080239929896,0.7010482662444996,0.7318174261970442,0.6792403155718203,0.7531028476944934,0.03076915995254459,0.07386253212267313,0.23204902900148133,0.2317588829271989,0.008312656026053869,0.22647253517542681,0.23719301915733443,0.21882130348697656,0.24656866668749286,0.010720483981907614,0.027747363200516295,3.0903242772193797,3.0816728968369747,0.11688311618210934,3.010363707762414,3.1589575294916523,2.912983575297463,3.300173739341505,0.1485938217292384,0.38719016404404183,1.0,1.0,0.005409940765389365,0.005474886740215235,0.005474886740215235,2.9974384818184596e-05,0.0,1.0,0.00828171826150731,0.007991572187224877,0.007991572187224877,6.38652260236262e-05,0.0,1.0,-0.08747546272754558,-0.09612684310995068,0.09612684310995068,0.009240369966285073
79,0.6414869805005269,0.10153158111683366,6.3181029335331615,0.6733022117302918,0.10153158111683366,19,0.9237862460775319,mild,0.648937355356836,0.6489268367125836,0.023700029389926627,0.6322029874971806,0.665451068899572,0.6097899722349408,0.6873901482747837,0.03324808140239133,0.07760017603984293,0.0993630050537402,0.09912887288533004,0.004462320253235823,0.09623197762215094,0.10212200484887239,0.09249518152793686,0.10717013175641939,0.005890027226721453,0.01467495022848253,6.543789580097778,6.522627884622106,0.37424131208070327,6.294509682187061,6.786612208750868,5.9675969871718975,7.175051028633055,0.4921025265638068,1.2074540414611574,1.0,1.0,0.007450374856309172,0.0074398562120566725,0.0074398562120566725,5.535146045607826e-05,1.0,1.0,-0.0021685760630934664,-0.0024027082315036252,0.0024027082315036252,5.773006845735279e-06,1.0,1.0,0.22568664656461657,0.20452495108894464,0.20452495108894464,0.0418304556179352
80,0.2101281100719226,0.45986860752439884,0.4569307550761095,0.22689764636162313,0.45986860752439884,23,0.8631334554115007,mild,0.2482152378267974,0.23550359813319627,0.09513500571534593,0.17162419936066517,0.3091382931143182,0.11571095925499619,0.42717585904997285,0.137514093753653,0.31146489979497666,0.3358360312178467,0.3504037280642731,0.09499627006204164,0.27614661996512546,0.409812204040354,0.15055727588429682,0.465649125541661,0.13366558407522855,0.31509184965736414,0.760404264992218,0.7605596316963924,0.22882377262352127,0.6088325838445687,0.9059579266448667,0.3823146307584791,1.1210924318792026,0.297125342800298,0.7387778011207236,1.0,1.0,0.0380871277548748,0.025375488061273654,0.025375488061273654,0.0006439153943478418,0.0,1.0,-0.12403257630655212,-0.10946487946012573,0.10946487946012573,0.011982559835219855,0.0,1.0,0.30347350991610855,0.30362887662028293,0.30362887662028293,0.092190494717695
81,0.8134501009037612,0.09950357316671202,8.175084321252227,0.8204705473381261,0.09950357316671202,21,0.9852472242549668,mild,0.8027524533578931,0.8047411167034516,0.03998875210718464,0.7771393984909076,0.8311512538263828,0.7333583300486117,0.8658694838309471,0.054011855335475145,0.13251115378233536,0.10189211978662145,0.10162092270223058,0.005171267678498275,0.09829707599375456,0.10519317116813104,0.09388292808903044,0.11097509420646899,0.0068960951743764765,0.01709216611743855,7.898684836309231,7.895065183477051,0.562472897261269,7.509821017841886,8.267275249605202,6.979933645178645,8.841799825162916,0.7574542317633162,1.861866179984271,1.0,1.0,-0.010697647545868105,-0.008708984200309633,0.008708984200309633,7.584640580124282e-05,1.0,1.0,0.0023885466199094346,0.0021173495355185645,0.0021173495355185645,4.4831690555606805e-06,1.0,1.0,-0.2763994849429956,-0.2800191377751755,0.2800191377751755,0.07841071752035272
82,0.5974759079419419,0.13636145819082277,4.381559979402982,0.6332763819737002,0.13636145819082277,24,0.8912843311302456,mild,0.6273815927980168,0.6266798980849966,0.018903079543572593,0.6147524642058858,0.6400473089567484,0.5964923020445105,0.6592923476153972,0.025294844750862633,0.0628000455708867,0.1356997123571316,0.13547098007229105,0.005295795755625498,0.1317905239727979,0.13902023827695803,0.12772788304297886,0.14515872325888055,0.00722971430416014,0.01743084021590169,4.629608797997905,4.624108392159732,0.21316839054149458,4.481973470100966,4.772483667690775,4.289268963462341,4.990264669860607,0.2905101975898088,0.7009957063982659,0.0,1.0,0.02990568485607481,0.029203990143054637,0.029203990143054637,0.0008528730402756324,1.0,1.0,-0.000661745833691163,-0.0008904781185317123,0.0008904781185317123,7.929512795837783e-07,0.0,1.0,0.24804881859492323,0.24254841275674988,0.24254841275674988,0.058829732530818704
83,0.7849824141855362,0.1412050734064184,5.55916579517075,0.8593013851581311,0.1412050734064184,14,0.8798782420227355,mild,0.8453902677251097,0.8479922691186448,0.03613540699477709,0.822191292745554,0.8705570415289637,0.7822404997714755,0.9017806227048611,0.04836574878340971,0.11954012293338567,0.14924281464693356,0.149137702944583,0.006576034917585729,0.14460860667835435,0.15347857627553785,0.13880395120377495,0.16000430332292329,0.008869969597183502,0.021200352119148336,5.675073839844447,5.668097189705058,0.3421680022173916,5.4398174351506725,5.892969404456915,5.1391356366732035,6.270802608845129,0.45315196930624246,1.1316669721719252,0.0,1.0,0.060407853539573564,0.06300985493310862,0.06300985493310862,0.003970241818691393,0.0,1.0,0.00803774124051515,0.007932629538164593,0.007932629538164593,6.29266113897614e-05,1.0,1.0,0.11590804467369686,0.10893139453430845,0.10893139453430845,0.011866048715189164
84,0.4091220268123351,0.055505929929279274,7.370780515408031,0.44954433657504866,0.055505929929279274,17,0.8637599922857117,mild,0.4251451907647642,0.42433949818936084,0.020950033421196737,0.4113649103549096,0.43869067900468245,0.39088341333970894,0.4599573506088229,0.027325768649772875,0.06907393726911398,0.05828202438528404,0.05761362954063963,0.0038129516640565504,0.055630797835209446,0.059995802322063724,0.053535878328915314,0.06529093577223587,0.004365004486854278,0.011755057443320553,7.3236123424919,7.330139198294505,0.5769789573591527,6.938168842458409,7.707498869958841,6.33546499773397,8.24257961754051,0.7693300275004322,1.9071146198065403,0.0,1.0,0.016023163952429087,0.015217471377025726,0.015217471377025726,0.00023157143511059726,0.0,1.0,0.0027760944560047685,0.0021076996113603558,0.0021076996113603558,4.442397651728595e-06,1.0,1.0,-0.0471681729161304,-0.04064131711352559,0.04064131711352559,0.001651716656722148
85,0.6581397253678043,0.17428165326640152,3.776299530288437,0.7143363867574999,0.17428165326640152,19,0.8731133145177958,mild,0.701052287192743,0.7014466705527296,0.02185545927037838,0.6870862862943529,0.7161792060577097,0.663819695410076,0.7366677906398356,0.029092919763356817,0.07284809522975955,0.1810688389135123,0.18093248075214677,0.006870070201897408,0.17612227530877345,0.1856692703811549,0.17023903386903766,0.192620406265505,0.009546995072381464,0.02238137239646734,3.8763871437410966,3.8736149764907477,0.1708394628773232,3.760012303896276,3.9849847212933867,3.595946750988122,4.16331274922462,0.22497241739711082,0.5673659982364976,0.0,0.0,0.042912561824938744,0.04330694518492528,0.04330694518492528,0.0018754915012501232,0.0,1.0,0.006787185647110783,0.006650827485745248,0.006650827485745248,4.423350624514445e-05,1.0,1.0,0.1000876134526596,0.0973154462023107,0.0973154462023107,0.009470296069554827
86,0.779225739542027,0.4483810529851864,1.7378650019981354,0.8690733990200169,0.4483810529851864,10,0.8707708986673279,mild,0.834717273037903,0.8430317144324317,0.050364972846924386,0.8071739196580202,0.8711383183929918,0.7379367487545855,0.9012021273767374,0.06396439873497162,0.16326537862215196,0.4429213969193594,0.444336807616912,0.025381510104473884,0.42526445371618343,0.46157891714161803,0.39995338416803633,0.481504408396787,0.036314463425434595,0.08155102422875066,1.885360388465601,1.8827775839444896,0.06808965169745572,1.8440428944234295,1.927850345801247,1.7771583666449415,2.0010551806342964,0.08380745137781753,0.2238968139893549,0.0,1.0,0.05549153349587599,0.06380597489040474,0.06380597489040474,0.00407120243171496,1.0,1.0,-0.00545965606582699,-0.004044245368274357,0.004044245368274357,1.6355920598808592e-05,0.0,0.0,0.14749538646746552,0.14491258194635415,0.14491258194635415,0.020999656406358806
87,0.5624409956517761,0.21036228398451168,2.6736779283742083,0.5705802308191714,0.21036228398451168,26,0.9702815852772726,mild,0.5812655690509255,0.5813818939892379,0.014289524542737986,0.5713525494785827,0.5909373177514103,0.557918005119323,0.6051779992867661,0.019584768272827624,0.04725999416744309,0.22038664530761273,0.22025349161078184,0.007483036395319023,0.21540441780122677,0.22489289070796512,0.2082789300501172,0.2335014666765087,0.009488472906738349,0.025222536626391512,2.639471536535134,2.635761269039671,0.08206054747107404,2.5824329002777047,2.6945157809527824,2.5070901647839943,2.7789231518015427,0.11208288067507777,0.27183298701754843,0.0,1.0,0.018824573399149447,0.01894089833746182,0.01894089833746182,0.00035875762983006394,0.0,1.0,0.010024361323101055,0.00989120762627016,0.00989120762627016,9.783598830598497e-05,1.0,1.0,-0.03420639183907426,-0.03791665933453725,0.03791665933453725,0.0014376730550913507
88,0.4833796815766401,0.4142692931728993,1.1668247913680074,0.5181957138752972,0.4142692931728993,11,0.9138627787740178,mild,0.35871389787715563,0.35570979767262384,0.11848827796102263,0.27073921240557897,0.4466568181794177,0.168624512118724,0.5577916142301166,0.17591760577383875,0.3891671021113926,0.36930473597950364,0.3845378866005875,0.0850522702544564,0.3190886362371253,0.43649605028016225,0.20351484610016088,0.47903479957927725,0.11740741404303695,0.2755199534791164,0.9763804934380683,0.9916877031815405,0.23316164524380648,0.8279377932052834,1.140054265454884,0.5600688794125749,1.3292979132908154,0.3121164722496006,0.7692290338782405,0.0,1.0,-0.12466578369948444,-0.12766988390401623,0.12766988390401623,0.016299599256064983,1.0,1.0,-0.04496455719339565,-0.02973140657231177,0.02973140657231177,0.0008839565367681035,0.0,1.0,-0.1904442979299391,-0.1751370881864669,0.1751370881864669,0.030672999658434282
89,0.1263207023819732,0.4806739074481146,0.2627991668043863,0.13244453848117588,0.4806739074481146,19,0.9254242182276333,mild,0.25807850588355996,0.2402416212892893,0.11130726842665073,0.1658131653524172,0.32850192780118337,0.11294856613177771,0.47461127698792105,0.16268876244876618,0.3616627108561433,0.3448296369085067,0.36556616216284255,0.10710836380950402,0.2748189267044602,0.4334089481170456,0.13894254377187445,0.482617465264005,0.15859002141258544,0.3436749214921305,0.7737898498356823,0.7670298192394653,0.2590222366196761,0.5833638918201355,0.9428034359767826,0.3692737169693411,1.1849450973472775,0.35943954415664714,0.8156713803779364,0.0,1.0,0.13175780350158675,0.1139209189073161,0.1139209189073161,0.01297797576468729,0.0,1.0,-0.1358442705396079,-0.11510774528527207,0.11510774528527207,0.013249793024659074,0.0,0.0,0.510990683031296,0.504230652435079,0.504230652435079,0.25424855085510545
90,0.6239489722467838,0.4348396418851103,1.4348944119764462,0.6544375707033828,0.4348396418851103,14,0.9352951640770669,mild,0.623056135717293,0.6275973239962043,0.06561992486436784,0.5804869367359041,0.6722482165196835,0.5081497591486525,0.7204493275583406,0.09176127978377935,0.2122995684096881,0.41487290232211593,0.41700371784794527,0.03738602525595074,0.3906001778690862,0.442390175477249,0.34922258531345923,0.47205137958226756,0.05178999760816283,0.12282879426880833,1.5022730592103735,1.506672661066371,0.09306317871845154,1.4509979914129563,1.557839710323374,1.3429981939743116,1.647747284875982,0.10684171891041783,0.30474909090167035,1.0,1.0,-0.0008928365294907925,0.0036483517494204643,0.0036483517494204643,1.3310470487499362e-05,1.0,1.0,-0.019966739562994384,-0.017835924037165052,0.017835924037165052,0.0003181201862595221,0.0,1.0,0.06737864723392728,0.0717782490899248,0.0717782490899248,0.005152117042415291
91,0.6568272538929265,0.36923548537642314,1.7788844244569648,0.6682937839823501,0.36923548537642314,23,0.9682260773789046,mild,0.6548560467243707,0.6551299246074146,0.030306048257157023,0.6353849500269932,0.6750304125897848,0.6031019973532237,0.703906691860694,0.039645462562791556,0.10080469450747032,0.3711910832528865,0.3706598753228906,0.019089012750016128,0.3577453366337667,0.383795048326668,0.34129900116207984,0.40368835783024554,0.026049711692901323,0.062389356668165696,1.7654717921780525,1.7641992204650325,0.05482197207499966,1.7275511145755127,1.8003876791146165,1.6799101291921474,1.8583740541933151,0.07283656453910381,0.1784639250011677,1.0,1.0,-0.001971207168555811,-0.001697329285511917,0.001697329285511917,2.880926703456395e-06,1.0,1.0,0.0019555978764633775,0.0014243899464674303,0.0014243899464674303,2.028886719597489e-06,1.0,1.0,-0.013412632278912318,-0.014685203991932294,0.014685203991932294,0.00021565521628466418
92,0.7494400896015775,0.2709415973209887,2.7660576929193494,0.7629461989059253,0.2709415973209887,10,0.977871786169661,mild,0.7411123887321487,0.7417690994563723,0.026529722023605776,0.7231579304853238,0.7592162406741134,0.6975430875277091,0.7852169818012463,0.03605831018878958,0.08767389427353722,0.2633408388673831,0.262916773820983,0.010250170931262518,0.2563802818868003,0.2697490035600866,0.24719184257838547,0.28073181725333013,0.013368721673286288,0.033539974674944656,2.816694701830086,2.81071132557554,0.10940031676806324,2.7425630040113407,2.8853162327741058,2.644863939914941,3.0027254331227007,0.14275322876276508,0.35786149320775973,1.0,1.0,-0.0083277008694288,-0.007670990145205225,0.007670990145205225,5.884408980783568e-05,0.0,1.0,-0.007600758453605638,-0.008024823500005718,0.008024823500005718,6.439779220624402e-05,1.0,1.0,0.050637008910736636,0.04465363265619038,0.04465363265619038,0.001993946909393992
93,0.7010582454529797,0.3459207868584881,2.026643879425997,0.7670129264033169,0.3459207868584881,13,0.8837986373344129,mild,0.7774824054129222,0.7777790805507803,0.03410929641340935,0.754708631491328,0.8014854672945554,0.7196899248162894,0.8304387781866489,0.046776835803227335,0.11074885337035956,0.36059874244276974,0.3597818548019356,0.016590250971697813,0.3489000804680207,0.37182944324996814,0.3355595631810666,0.3882514077061718,0.02292936278194746,0.05269184452510517,2.15741960176243,2.151684410968371,0.07076416122393356,2.107981979983472,2.2042520001527093,2.0499962647056558,2.2826621757890115,0.09627002016923747,0.23266591108335577,0.0,0.0,0.07642415995994256,0.07672083509780059,0.07672083509780059,0.005886086538103911,0.0,1.0,0.014677955584281643,0.013861067943447491,0.013861067943447491,0.00019212920453286767,0.0,0.0,0.1307757223364332,0.12504053154237393,0.12504053154237393,0.01563513452839941
94,0.45203150167220296,0.4631297511753505,0.9760364142554394,0.4750211810770093,0.4631297511753505,21,0.9165566087089432,mild,0.3317892479175736,0.3259435727566933,0.12553060290658458,0.23366730147737308,0.42637848832595304,0.13795981776910074,0.550027170378031,0.19271118684857996,0.41206735260893024,0.37561289048577906,0.39583014351965595,0.09045286783392864,0.32539282794407126,0.4470124550513538,0.1933667431394023,0.4852146637511795,0.12161962710728252,0.2918479206117772,0.8865861728886767,0.9082442831143359,0.24583462766639064,0.715907262596835,1.0602378950529263,0.45441666120315094,1.263915404794843,0.3443306324560913,0.8094987435916922,0.0,1.0,-0.12024225375462938,-0.12608792891550968,0.12608792891550968,0.015898165818202623,0.0,1.0,-0.08751686068957143,-0.06729960765569454,0.06729960765569454,0.004529237190610419,1.0,1.0,-0.08945024136676272,-0.0677921311411035,0.0677921311411035,0.004595773044652574
95,0.09759844474864174,0.32873743127760063,0.2968887490826234,0.10194981716603352,0.32873743127760063,26,0.9110801818493126,mild,0.21589233800266294,0.19663112698102775,0.0918404591725939,0.14075979501899977,0.2699208478618547,0.10696507106200508,0.4008804142558566,0.12916105284285495,0.2939153431938515,0.3231711156021844,0.3363756259385421,0.10927872918906376,0.2492016862210522,0.4118457917464101,0.12136568556276794,0.47641376779655636,0.1626441055253579,0.3550480822337884,0.70834477235427,0.6871766910569727,0.2553992868489068,0.5261286022276747,0.8622784512955743,0.33199133910841094,1.1423295435126555,0.3361498490678997,0.8103382044042445,0.0,0.0,0.1182938932540212,0.09903268223238601,0.09903268223238601,0.009807472150140743,1.0,1.0,-0.005566315675416211,0.007638194660941455,0.007638194660941455,5.8342017678434554e-05,0.0,0.0,0.41145602327164654,0.39028794197434924,0.39028794197434924,0.152324677650573
96,0.9023339585390198,0.4978258473713995,1.8125494353165632,0.9485838787520428,0.4978258473713995,20,0.9187386565577641,mild,0.9108195260252892,0.9204610289946689,0.043375666463660686,0.8939076197453714,0.9385915982368175,0.831473266151985,0.9608582643195005,0.04468397849144612,0.12938499816751547,0.476969608829987,0.48194878078743997,0.018738140900616835,0.46757808837124115,0.49096430155083615,0.439088810744516,0.4982433439996219,0.023386213179594995,0.05915453325510589,1.9097100667948184,1.9072209617337794,0.058971429355881906,1.8771969597165237,1.9428660819847159,1.8257460895004158,2.0022208321057473,0.06566912226819221,0.17647474260533147,1.0,1.0,0.008485567486269385,0.018127070455649097,0.018127070455649097,0.00032859068330406635,0.0,1.0,-0.020856238541412497,-0.015877066583959543,0.015877066583959543,0.00025208124331148476,0.0,0.0,0.09716063147825516,0.09467152641721621,0.09467152641721621,0.008962697914165667
97,0.5008552453333268,0.20359656399752796,2.4600378095742723,0.5648108235497118,0.20359656399752796,11,0.8548286831131685,mild,0.5609712936210753,0.5605724803800658,0.013964752647616938,0.5515781291434227,0.5704308854947082,0.5382067447691864,0.5838247672620774,0.01885275635128547,0.04561802249289104,0.22125335971874838,0.22085188705026465,0.0077249221508749405,0.21601545160935837,0.22616388171436003,0.20953834503761637,0.23446350147842648,0.01014843010500166,0.024925156440810114,2.53743993082285,2.5336569691050106,0.0801356819088825,2.4827982527937276,2.5906911722323933,2.41119182543444,2.674573726032638,0.10789291943866575,0.2633819005981981,0.0,0.0,0.060116048287748525,0.05971723504673898,0.05971723504673898,0.0035661481616274704,0.0,0.0,0.01765679572122042,0.017255323052736693,0.017255323052736693,0.00029774617365430637,0.0,1.0,0.0774021212485776,0.07361915953073828,0.07361915953073828,0.005419780650012292
98,0.5046832606228113,0.09408902142375379,5.3638910574895045,0.5364721130081057,0.09408902142375379,23,0.890267837357162,mild,0.5233823252915222,0.523004299585734,0.016373530942378447,0.5119736542485598,0.5342820273150113,0.49701187123717194,0.5514174364940054,0.022308373066451503,0.05440556525683349,0.09348737865178108,0.09310599996650898,0.004411040479292453,0.09028837937447222,0.09636948797769945,0.08677115144789734,0.1010900327052003,0.006081108603227234,0.014318881257302962,5.609931121025877,5.602431525762828,0.3010090103840966,5.3976960722109695,5.819195179796244,5.128164025724456,6.106542500096728,0.42149910758527476,0.9783784743722714,0.0,1.0,0.018699064668710852,0.018321038962922698,0.018321038962922698,0.0003356604686809316,1.0,1.0,-0.0006016427719727074,-0.000983021457244812,0.000983021457244812,9.663311854037138e-07,0.0,1.0,0.24604006353637242,0.23854046827332365,0.23854046827332365,0.056901555004056525
99,0.42693579637744855,0.2099634215349892,2.0333817826754275,0.43563380400942453,0.2099634215349892,25,0.9600673430210307,mild,0.43210237364358123,0.43180557978648726,0.011525539779811154,0.4243735343597696,0.43969779942402487,0.4139205829960651,0.45088551548770156,0.015324265064255271,0.03696493249163646,0.2168901611277062,0.216432596882512,0.00886038130487033,0.2106060764164291,0.22252787852700356,0.20303546078018328,0.23243532933071653,0.011921802110574475,0.029399868550533254,1.9942385164315528,1.9929023448268945,0.0641879805226348,1.951333633225799,2.0369460153336685,1.8881452957093219,2.1019986798950643,0.08561238210786959,0.2138533841857424,1.0,1.0,0.005166577266132677,0.004869783409038708,0.004869783409038708,2.3714790450948664e-05,0.0,1.0,0.006926739592717002,0.00646917534752281,0.00646917534752281,4.1850229676996864e-05,1.0,1.0,-0.03914326624387465,-0.04047943784853292,0.04047943784853292,0.0016385848885332392
