case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
50,0.46,0.88,-0.0019206361169926821,0.01807582308771089,0.02162727736450836,-0.006692205881699919,0.018950116792693733,0.021894425194116808,0.002850933647714555,0.01720152938272804,0.021356788097042466,-0.0005376370970743422,-0.0017485874099656927,fraction,25,0.4668680499059292,0.22294009445644397,2.094141258189615,1.0,25,0.6901245702806285,medium
51,0.52,0.9,-0.006199914996832376,0.01592632707892335,0.020730205889749567,-0.0030354151967912912,0.021853106627240777,0.026100754986827145,-0.009364414796873461,0.009999547530605923,0.013350410539771167,-0.012750344447055978,-0.011853559096634854,fraction,25,0.9332500221006955,0.4286456245456774,2.1772064583415487,1.0,11,0.6719570931007166,medium
52,0.84,0.94,-0.0036030266061425208,0.010774430581368505,0.014690565495465248,-0.005307680466212332,0.013184708976186812,0.01800514080592895,-0.0018983727460727096,0.0083641521865502,0.010365342913371479,-0.007639797892557473,-0.0048205567896366115,fraction,25,0.2648426004901101,0.3792317721920916,0.6983660650562787,1.0,12,0.8479506953674898,medium
53,0.56,0.92,-0.003681389139965177,0.013880354976281524,0.017819637148446064,-0.003658512122929096,0.011975984051823617,0.015397907646907346,-0.003704266157001257,0.01578472590073943,0.019949520703562533,0.004551613056655187,0.0038087418489158135,fraction,25,0.5089556673020422,0.29412293247357657,1.7304181725026349,1.0,22,0.8451922079607175,medium
54,0.64,0.94,-0.0044461233047331915,0.01235306671129365,0.017993673762832844,-0.004024411775171757,0.0184154836460948,0.023154729079231856,-0.004867834834294626,0.006290649776492501,0.010554767275212325,-0.012599961804019531,-0.012124833869602298,fraction,25,0.9309430066705932,0.26903772186355007,3.460269438137551,1.0,16,0.6198659492202202,medium
55,0.78,0.94,-0.00647304988509859,0.011038629007962299,0.015645967446636155,-0.005172254409408197,0.01300833534100093,0.017853977212979915,-0.007773845360788983,0.009068922674923669,0.013070122124937867,-0.004783855088042048,-0.003939412666077261,fraction,25,0.834289316057442,0.42982471458690563,1.9409989415319167,1.0,26,0.7858993845161193,medium
56,0.48,0.9,0.003358095418661833,0.0190571996755898,0.023878496481151045,-0.0030492473021149634,0.018875620998442172,0.02339093970423576,0.009765438139438629,0.019238778352737428,0.02435629545217197,0.0009653557479362106,0.0003631573542952557,fraction,25,0.26376008274269935,0.09175277534218505,2.8746823380440105,1.0,16,0.8117210792620924,medium
57,0.68,0.98,-0.007579076932743191,0.013259145403280855,0.017074149963823133,-0.007241859091445804,0.012420952981337906,0.014693697008403488,-0.007916294774040579,0.014097337825223804,0.019161118500741998,0.0044674214923385094,0.0016763848438858982,fraction,25,0.44164014557820896,0.40082862841843553,1.1018178699480747,1.0,11,0.74275376641926,medium
58,0.82,0.98,-0.0018998606246896088,0.009454972248058767,0.012421798815134933,-0.0040959787846077235,0.012175180268241093,0.015571405686424596,0.00029625753522850574,0.00673476422787644,0.008132250399253518,-0.007439155287171078,-0.0054404160403646535,fraction,25,0.13075443465658587,0.2963007247238935,0.4412896214763862,1.0,19,0.8353813089626522,medium
59,0.6,1.0,-0.004148638601327548,0.012009509269992122,0.01571252428587493,-0.0011017647664994,0.01449187626130879,0.017831473636844678,-0.007195512436155695,0.009527142278675455,0.013259162371995153,-0.004572311264849525,-0.004964733982633335,fraction,25,0.7680714171820949,0.41991105877673857,1.8291288146104026,1.0,28,0.6372048433357833,medium
