case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,true_beta,true_gamma,true_R0,rho0,tau,eta,severity
41,0.5,0.82,-0.00030549674342182696,0.020054154786739675,0.02465873769323058,-0.009326058644801379,0.020961897876113654,0.02389658032579422,0.008715065157957724,0.01914641169736569,0.02539803413612884,0.0015014538103346221,-0.0018154861787479624,fraction,25,0.5977660469240639,0.13079694151556495,4.57018367553288,1.0,27,0.45665433143196255,strong
42,0.64,0.98,-0.00525344135639898,0.011798188168395427,0.016600049694743258,-0.004969328376464546,0.016186204073019326,0.019559577616819507,-0.005537554336333414,0.0074101722637715285,0.012982535314317646,-0.00657704230250186,-0.008776031809247797,fraction,25,0.9691883933668608,0.3261594681495772,2.971516966425729,1.0,21,0.42048073998041174,strong
43,0.78,0.98,-0.004248790672863834,0.010178715704823845,0.014070101002751453,-0.0013039905205368995,0.00811741734854877,0.010186376449942268,-0.007193590825190768,0.012240014061098918,0.017093075184861164,0.006906698734918896,0.004122596712550148,fraction,25,0.1791012455633421,0.4429586658351067,0.40432947671468134,1.0,24,0.5380019288953908,strong
44,0.22,0.5,-0.012445362731814385,0.04938043847680092,0.06433998550387299,-0.05553005456924438,0.058523482233285906,0.0755791733134195,0.030639329105615617,0.040237394720315935,0.05066612310545646,-0.024913050207963035,-0.01828608751296997,fraction,25,0.5481722279012775,0.06602507572841626,8.302485409575258,1.0,26,0.36116046118430584,strong
45,0.72,0.94,-0.004081551733106608,0.012084339352004463,0.01851065143948586,-0.0015297599881887436,0.01453021764755249,0.018659497930826097,-0.0066333434780244714,0.009638461056456436,0.018360598312630677,-0.00029889961819542024,-0.004891756591096055,fraction,25,0.8676138339111881,0.2807097579040228,3.0907861571660544,1.0,18,0.5605447439954315,strong
46,0.68,0.96,-0.004431998362160811,0.010884688880432805,0.014784689317005951,-0.0023781048972159624,0.010553641570731997,0.014259520537969415,-0.006485891827105661,0.011215736190133612,0.015291832801466546,0.0010323122634971309,0.0006620946194016153,fraction,25,0.5519585685385188,0.36776229030015123,1.5008568934243767,1.0,18,0.44052604026216835,strong
47,0.6,0.88,-0.006308094181658817,0.016588695121390627,0.023709147044685432,-0.007721514534205198,0.026155065391212703,0.031267610918779484,-0.0048946738291124345,0.007022324851568555,0.012107180291250873,-0.01916043062752861,-0.019132740539644148,fraction,25,0.9665235337232886,0.30657783909485775,3.1526203478270265,1.0,15,0.43356683038336963,strong
48,0.32,0.68,0.001374162882566452,0.03628083139657974,0.04895807510737341,-0.0011882544495165348,0.05670063843950629,0.06657103485967532,0.003936580214649439,0.01586102435365319,0.019028493218074993,-0.04754254164160032,-0.0408396140858531,fraction,25,0.8357512915612562,0.08229438702308617,10.155629342336574,1.0,17,0.5062615635373395,strong
49,0.9,1.0,-0.001639371438359376,0.006763903053069953,0.00886860425181854,-0.0023000891809351743,0.007188831006642431,0.009453235206355895,-0.0009786536957835778,0.006338975099497475,0.008242610441120044,-0.0012106247652358508,-0.0008498559071449564,fraction,25,0.2339648110742205,0.4994228368151162,0.46847038987292666,1.0,27,0.41128709310458267,strong
50,0.36,0.86,-0.0017907453840598465,0.02086403717752546,0.02489946183429115,-0.009778304481878877,0.02314738537184894,0.02587708684138105,0.0061968137137591835,0.01858068898320198,0.02388185034452454,-0.0019952364968565083,-0.00456669638864696,fraction,25,0.4668680499059292,0.22294009445644397,2.094141258189615,1.0,25,0.4081494843367541,strong
51,0.48,0.8,-0.002795935980830109,0.01940044203758589,0.0272036416418337,0.0036458811070770023,0.02889965577982366,0.03612017253847061,-0.00923775306873722,0.009901228295348119,0.01324422036005635,-0.022875952178414257,-0.01899842748447554,fraction,25,0.9332500221006955,0.4286456245456774,2.1772064583415487,1.0,11,0.38634851172086,strong
52,0.76,0.94,-0.005253554408263881,0.010452742455818224,0.014880288079245787,-0.007199704418890178,0.013071647011674941,0.018322819737857564,-0.0033074043976375834,0.00783383789996151,0.010349890023409228,-0.007972929714448336,-0.005237809111713431,fraction,25,0.2648426004901101,0.3792317721920916,0.6983660650562787,1.0,12,0.5975408344409878,strong
