case_id,pointwise_empirical_50,pointwise_empirical_90,curve_bias_full,curve_mae_full,curve_rmse_full,curve_bias_first,curve_mae_first,curve_rmse_first,curve_bias_second,curve_mae_second,curve_rmse_second,second_minus_first_rmse,second_minus_first_mae,split_mode,split_idx,tau_used,true_beta,true_gamma,true_R0,true_beta_timeavg,true_beta_infweighted,true_R0_timeavg,true_R0_infweighted,beta_ref_mode,beta0,gamma,tau,kappa,severity
24,0.7,0.94,-0.00594390940881567,0.012166807309549768,0.01677840552695889,-0.008899660781025887,0.013639058930695884,0.019683168167057386,-0.004281299261947424,0.011338665772655077,0.014897626318568263,-0.0047855418484891235,-0.0023003931580408074,tau,18,18,0.21000374409103462,0.2545962562740742,0.8248500868173195,0.21000374409103462,0.2235438571278315,0.8248500868173195,0.8780327739273016,time_avg,0.24183304297356684,0.2545962562740742,18,0.7943487006885466,medium
25,0.48,0.96,0.02208037200383842,0.03084679621271789,0.03841584197651622,-0.0022601644741371274,0.01660944379400462,0.020032998831383736,0.038307396322488786,0.040338364491860075,0.04681966285464147,0.02678666402325773,0.023728920697855455,tau,20,20,0.1905649755430956,0.06153147514099945,3.0970324554452127,0.1905649755430956,0.1744403487755379,3.0970324554452127,2.8349775196484015,time_avg,0.2269015028017225,0.06153147514099945,20,0.7330961760209265,medium
26,0.62,0.92,-0.005380304186255671,0.013477403778233565,0.018020889805062862,-0.012888539939012844,0.021337644597224426,0.02457302675923061,-0.001847016773193472,0.009778466922237867,0.013907557364246158,-0.010665469394984452,-0.011559177674986558,tau,16,16,0.7219349777962247,0.20565282354537723,3.510454976257255,0.7219349777962247,0.7973727531809185,3.510454976257255,3.8772759811147375,time_avg,0.8360559424568053,0.20565282354537723,16,0.7992658869966278,medium
27,0.74,0.98,-0.0038685011149846103,0.01155802465996203,0.01566124279929461,-0.00955798568773187,0.019059897102932963,0.02225141188256964,-0.0006681660428142777,0.007338221410790879,0.01023393611212097,-0.012017475770448672,-0.011721675692142084,tau,18,18,0.3478297315734039,0.3872814234409457,0.8981317215862858,0.3478297315734039,0.3861764919748199,0.8981317215862858,0.9971469546452587,time_avg,0.4322910210675198,0.3872814234409457,18,0.6947177748252524,medium
28,0.3,0.76,0.0052295523276552555,0.027431869893334807,0.035230777887108516,-0.008907093061134219,0.0192266459732006,0.023361851981825242,0.01128811463713646,0.03094839443053518,0.039233274363998746,0.015871422382173504,0.01172174845733458,tau,15,15,0.2470135773073776,0.0981174611839631,2.5175292381877385,0.2470135773073776,0.22538083055581076,2.5175292381877385,2.2970511857541656,time_avg,0.34143081583494345,0.0981174611839631,15,0.6049513896534182,medium
29,0.8,0.94,-0.0037850911902205554,0.010489276595035336,0.015495374278953249,-0.003886329266242683,0.012871397484559566,0.017934887766315327,-0.003717599139539137,0.008901196002019182,0.013628557295174657,-0.0043063304711406705,-0.003970201482540384,tau,20,20,0.11463290038959126,0.25617608006732534,0.4474769867642003,0.11463290038959126,0.14055606797800957,0.4474769867642003,0.5486697584765533,time_avg,0.14421184336208065,0.25617608006732534,20,0.6581540243979374,medium
30,0.54,0.88,-0.002193912067450583,0.01633118824567646,0.02137756375500665,-0.0005009927990613505,0.020325326200691052,0.024615003619889955,-0.0029905799584572807,0.014451593913904884,0.01967054916669137,-0.004944454453198584,-0.005873732286786167,tau,16,16,0.3437282474993304,0.26621328445714815,1.291176164255844,0.3437282474993304,0.3583991801615666,1.291176164255844,1.346285858319957,time_avg,0.4688872839710154,0.26621328445714815,16,0.6074591637094064,medium
31,0.44,0.94,-0.0032203659880906343,0.017279746560379863,0.02009340681065239,-0.00866734513424729,0.01675067966999976,0.0179840365351197,0.00011810510148925166,0.017604013364161213,0.021283163140398027,0.003299126605278327,0.0008533336941614518,tau,19,19,0.3181776135978939,0.14838527838054388,2.1442667161489317,0.3181776135978939,0.31141148910101535,2.1442667161489317,2.0986683618463817,time_avg,0.3709323607515289,0.14838527838054388,19,0.7706096559267351,medium
32,0.4,0.76,0.01316557199228555,0.030554643268696963,0.03889385767982164,-0.01659752824343741,0.020000037038698792,0.02410690669632977,0.02592118637902396,0.03507804593869618,0.04372624710430234,0.01961934040797257,0.015078008899997386,tau,15,15,0.291191771791848,0.0777618267850433,3.744662179770908,0.291191771791848,0.2727425369714165,3.744662179770908,3.5074090752183276,time_avg,0.3782914598017678,0.0777618267850433,15,0.6710786815180558,medium
33,0.54,0.92,-0.004835877707228065,0.012828130440902896,0.01750520725380171,-0.006906814186368138,0.01671379244653508,0.020648381467880186,-0.0034552533878013493,0.010237689103814774,0.015049364222524092,-0.005599017245356094,-0.006476103342720307,tau,20,20,0.7018396911877147,0.3475094399093271,2.019627700965016,0.7018396911877147,0.8626182688858309,2.019627700965016,2.4822872987591564,time_avg,0.8792886080567839,0.3475094399093271,20,0.6636506010974239,medium
